,code,company_name,url,raw_code,market
816,SZ002342,巨力索具,https://hq.gucheng.com/SZ002342/,002342,SZ
817,SZ002343,慈文传媒,https://hq.gucheng.com/SZ002343/,002343,SZ
818,SZ002344,海宁皮城,https://hq.gucheng.com/SZ002344/,002344,SZ
819,SZ002345,潮宏基,https://hq.gucheng.com/SZ002345/,002345,SZ
820,SZ002346,柘中股份,https://hq.gucheng.com/SZ002346/,002346,SZ
821,SZ002347,泰尔股份,https://hq.gucheng.com/SZ002347/,002347,SZ
822,SZ002348,高乐股份,https://hq.gucheng.com/SZ002348/,002348,SZ
823,SZ002349,精华制药,https://hq.gucheng.com/SZ002349/,002349,SZ
824,SZ002350,北京科锐,https://hq.gucheng.com/SZ002350/,002350,SZ
825,SZ002351,漫步者,https://hq.gucheng.com/SZ002351/,002351,SZ
826,SZ002352,顺丰控股,https://hq.gucheng.com/SZ002352/,002352,SZ
827,SZ002353,杰瑞股份,https://hq.gucheng.com/SZ002353/,002353,SZ
828,SZ002354,天神娱乐,https://hq.gucheng.com/SZ002354/,002354,SZ
829,SZ002355,兴民智通,https://hq.gucheng.com/SZ002355/,002355,SZ
830,SZ002356,赫美集团,https://hq.gucheng.com/SZ002356/,002356,SZ
831,SZ002357,富临运业,https://hq.gucheng.com/SZ002357/,002357,SZ
832,SZ002358,森源电气,https://hq.gucheng.com/SZ002358/,002358,SZ
833,SZ002359,北讯集团,https://hq.gucheng.com/SZ002359/,002359,SZ
834,SZ002360,同德化工,https://hq.gucheng.com/SZ002360/,002360,SZ
835,SZ002361,神剑股份,https://hq.gucheng.com/SZ002361/,002361,SZ
836,SZ002362,汉王科技,https://hq.gucheng.com/SZ002362/,002362,SZ
837,SZ002363,隆基机械,https://hq.gucheng.com/SZ002363/,002363,SZ
838,SZ002364,中恒电气,https://hq.gucheng.com/SZ002364/,002364,SZ
839,SZ002365,永安药业,https://hq.gucheng.com/SZ002365/,002365,SZ
840,SZ002366,台海核电,https://hq.gucheng.com/SZ002366/,002366,SZ
841,SZ002367,康力电梯,https://hq.gucheng.com/SZ002367/,002367,SZ
842,SZ002368,太极股份,https://hq.gucheng.com/SZ002368/,002368,SZ
843,SZ002369,卓翼科技,https://hq.gucheng.com/SZ002369/,002369,SZ
844,SZ002370,亚太药业,https://hq.gucheng.com/SZ002370/,002370,SZ
845,SZ002371,北方华创,https://hq.gucheng.com/SZ002371/,002371,SZ
846,SZ002372,伟星新材,https://hq.gucheng.com/SZ002372/,002372,SZ
847,SZ002373,千方科技,https://hq.gucheng.com/SZ002373/,002373,SZ
848,SZ002374,丽鹏股份,https://hq.gucheng.com/SZ002374/,002374,SZ
849,SZ002375,亚厦股份,https://hq.gucheng.com/SZ002375/,002375,SZ
850,SZ002376,新北洋,https://hq.gucheng.com/SZ002376/,002376,SZ
851,SZ002377,国创高新,https://hq.gucheng.com/SZ002377/,002377,SZ
852,SZ002378,章源钨业,https://hq.gucheng.com/SZ002378/,002378,SZ
853,SZ002379,宏创控股,https://hq.gucheng.com/SZ002379/,002379,SZ
854,SZ002380,科远股份,https://hq.gucheng.com/SZ002380/,002380,SZ
855,SZ002381,双箭股份,https://hq.gucheng.com/SZ002381/,002381,SZ
856,SZ002382,蓝帆医疗,https://hq.gucheng.com/SZ002382/,002382,SZ
857,SZ002383,合众思壮,https://hq.gucheng.com/SZ002383/,002383,SZ
858,SZ002384,东山精密,https://hq.gucheng.com/SZ002384/,002384,SZ
859,SZ002385,大北农,https://hq.gucheng.com/SZ002385/,002385,SZ
860,SZ002386,天原集团,https://hq.gucheng.com/SZ002386/,002386,SZ
861,SZ002387,维信诺,https://hq.gucheng.com/SZ002387/,002387,SZ
862,SZ002388,新亚制程,https://hq.gucheng.com/SZ002388/,002388,SZ
863,SZ002389,南洋科技,https://hq.gucheng.com/SZ002389/,002389,SZ
864,SZ002390,信邦制药,https://hq.gucheng.com/SZ002390/,002390,SZ
865,SZ002391,长青股份,https://hq.gucheng.com/SZ002391/,002391,SZ
866,SZ002392,北京利尔,https://hq.gucheng.com/SZ002392/,002392,SZ
867,SZ002393,力生制药,https://hq.gucheng.com/SZ002393/,002393,SZ
868,SZ002394,联发股份,https://hq.gucheng.com/SZ002394/,002394,SZ
869,SZ002395,双象股份,https://hq.gucheng.com/SZ002395/,002395,SZ
870,SZ002396,星网锐捷,https://hq.gucheng.com/SZ002396/,002396,SZ
871,SZ002397,梦洁股份,https://hq.gucheng.com/SZ002397/,002397,SZ
872,SZ002398,建研集团,https://hq.gucheng.com/SZ002398/,002398,SZ
873,SZ002399,海普瑞,https://hq.gucheng.com/SZ002399/,002399,SZ
874,SZ002400,省广集团,https://hq.gucheng.com/SZ002400/,002400,SZ
875,SZ002401,中远海科,https://hq.gucheng.com/SZ002401/,002401,SZ
876,SZ002402,和而泰,https://hq.gucheng.com/SZ002402/,002402,SZ
877,SZ002403,爱仕达,https://hq.gucheng.com/SZ002403/,002403,SZ
878,SZ002404,嘉欣丝绸,https://hq.gucheng.com/SZ002404/,002404,SZ
879,SZ002405,四维图新,https://hq.gucheng.com/SZ002405/,002405,SZ
880,SZ002406,远东传动,https://hq.gucheng.com/SZ002406/,002406,SZ
881,SZ002407,多氟多,https://hq.gucheng.com/SZ002407/,002407,SZ
882,SZ002408,齐翔腾达,https://hq.gucheng.com/SZ002408/,002408,SZ
883,SZ002409,雅克科技,https://hq.gucheng.com/SZ002409/,002409,SZ
884,SZ002410,广联达,https://hq.gucheng.com/SZ002410/,002410,SZ
885,SZ002411,必康股份,https://hq.gucheng.com/SZ002411/,002411,SZ
886,SZ002412,汉森制药,https://hq.gucheng.com/SZ002412/,002412,SZ
887,SZ002413,雷科防务,https://hq.gucheng.com/SZ002413/,002413,SZ
888,SZ002414,高德红外,https://hq.gucheng.com/SZ002414/,002414,SZ
889,SZ002415,海康威视,https://hq.gucheng.com/SZ002415/,002415,SZ
890,SZ002416,爱施德,https://hq.gucheng.com/SZ002416/,002416,SZ
891,SZ002417,深南股份,https://hq.gucheng.com/SZ002417/,002417,SZ
892,SZ002418,康盛股份,https://hq.gucheng.com/SZ002418/,002418,SZ
893,SZ002419,天虹股份,https://hq.gucheng.com/SZ002419/,002419,SZ
894,SZ002420,毅昌股份,https://hq.gucheng.com/SZ002420/,002420,SZ
895,SZ002421,达实智能,https://hq.gucheng.com/SZ002421/,002421,SZ
896,SZ002422,科伦药业,https://hq.gucheng.com/SZ002422/,002422,SZ
897,SZ002423,中原特钢,https://hq.gucheng.com/SZ002423/,002423,SZ
898,SZ002424,贵州百灵,https://hq.gucheng.com/SZ002424/,002424,SZ
899,SZ002425,凯撒文化,https://hq.gucheng.com/SZ002425/,002425,SZ
900,SZ002426,胜利精密,https://hq.gucheng.com/SZ002426/,002426,SZ
901,SZ002427,*ST尤夫,https://hq.gucheng.com/SZ002427/,002427,SZ
902,SZ002428,云南锗业,https://hq.gucheng.com/SZ002428/,002428,SZ
903,SZ002429,兆驰股份,https://hq.gucheng.com/SZ002429/,002429,SZ
904,SZ002430,杭氧股份,https://hq.gucheng.com/SZ002430/,002430,SZ
905,SZ002431,棕榈股份,https://hq.gucheng.com/SZ002431/,002431,SZ
906,SZ002432,九安医疗,https://hq.gucheng.com/SZ002432/,002432,SZ
907,SZ002433,太安堂,https://hq.gucheng.com/SZ002433/,002433,SZ
908,SZ002434,万里扬,https://hq.gucheng.com/SZ002434/,002434,SZ
909,SZ002435,长江润发,https://hq.gucheng.com/SZ002435/,002435,SZ
910,SZ002436,兴森科技,https://hq.gucheng.com/SZ002436/,002436,SZ
911,SZ002437,誉衡药业,https://hq.gucheng.com/SZ002437/,002437,SZ
912,SZ002438,江苏神通,https://hq.gucheng.com/SZ002438/,002438,SZ
913,SZ002439,启明星辰,https://hq.gucheng.com/SZ002439/,002439,SZ
914,SZ002440,闰土股份,https://hq.gucheng.com/SZ002440/,002440,SZ
915,SZ002441,众业达,https://hq.gucheng.com/SZ002441/,002441,SZ
916,SZ002442,龙星化工,https://hq.gucheng.com/SZ002442/,002442,SZ
917,SZ002443,金洲管道,https://hq.gucheng.com/SZ002443/,002443,SZ
918,SZ002444,巨星科技,https://hq.gucheng.com/SZ002444/,002444,SZ
919,SZ002445,中南文化,https://hq.gucheng.com/SZ002445/,002445,SZ
920,SZ002446,盛路通信,https://hq.gucheng.com/SZ002446/,002446,SZ
921,SZ002447,晨鑫科技,https://hq.gucheng.com/SZ002447/,002447,SZ
922,SZ002448,中原内配,https://hq.gucheng.com/SZ002448/,002448,SZ
923,SZ002449,国星光电,https://hq.gucheng.com/SZ002449/,002449,SZ
924,SZ002450,康得新,https://hq.gucheng.com/SZ002450/,002450,SZ
925,SZ002451,摩恩电气,https://hq.gucheng.com/SZ002451/,002451,SZ
926,SZ002452,长高集团,https://hq.gucheng.com/SZ002452/,002452,SZ
927,SZ002453,华软科技,https://hq.gucheng.com/SZ002453/,002453,SZ
928,SZ002454,松芝股份,https://hq.gucheng.com/SZ002454/,002454,SZ
929,SZ002455,百川股份,https://hq.gucheng.com/SZ002455/,002455,SZ
930,SZ002456,欧菲科技,https://hq.gucheng.com/SZ002456/,002456,SZ
931,SZ002457,青龙管业,https://hq.gucheng.com/SZ002457/,002457,SZ
932,SZ002458,益生股份,https://hq.gucheng.com/SZ002458/,002458,SZ
933,SZ002459,天业通联,https://hq.gucheng.com/SZ002459/,002459,SZ
934,SZ002460,赣锋锂业,https://hq.gucheng.com/SZ002460/,002460,SZ
935,SZ002461,珠江啤酒,https://hq.gucheng.com/SZ002461/,002461,SZ
936,SZ002462,嘉事堂,https://hq.gucheng.com/SZ002462/,002462,SZ
937,SZ002463,沪电股份,https://hq.gucheng.com/SZ002463/,002463,SZ
938,SZ002464,众应互联,https://hq.gucheng.com/SZ002464/,002464,SZ
939,SZ002465,海格通信,https://hq.gucheng.com/SZ002465/,002465,SZ
940,SZ002466,天齐锂业,https://hq.gucheng.com/SZ002466/,002466,SZ
941,SZ002467,二六三,https://hq.gucheng.com/SZ002467/,002467,SZ
942,SZ002468,申通快递,https://hq.gucheng.com/SZ002468/,002468,SZ
943,SZ002469,三维工程,https://hq.gucheng.com/SZ002469/,002469,SZ
944,SZ002470,金正大,https://hq.gucheng.com/SZ002470/,002470,SZ
945,SZ002471,中超控股,https://hq.gucheng.com/SZ002471/,002471,SZ
946,SZ002472,双环传动,https://hq.gucheng.com/SZ002472/,002472,SZ
947,SZ002473,*ST圣莱,https://hq.gucheng.com/SZ002473/,002473,SZ
948,SZ002474,榕基软件,https://hq.gucheng.com/SZ002474/,002474,SZ
949,SZ002475,立讯精密,https://hq.gucheng.com/SZ002475/,002475,SZ
950,SZ002476,宝莫股份,https://hq.gucheng.com/SZ002476/,002476,SZ
951,SZ002477,雏鹰农牧,https://hq.gucheng.com/SZ002477/,002477,SZ
952,SZ002478,常宝股份,https://hq.gucheng.com/SZ002478/,002478,SZ
953,SZ002479,富春环保,https://hq.gucheng.com/SZ002479/,002479,SZ
954,SZ002480,新筑股份,https://hq.gucheng.com/SZ002480/,002480,SZ
955,SZ002481,双塔食品,https://hq.gucheng.com/SZ002481/,002481,SZ
956,SZ002482,广田集团,https://hq.gucheng.com/SZ002482/,002482,SZ
957,SZ002483,润邦股份,https://hq.gucheng.com/SZ002483/,002483,SZ
958,SZ002484,江海股份,https://hq.gucheng.com/SZ002484/,002484,SZ
959,SZ002485,希努尔,https://hq.gucheng.com/SZ002485/,002485,SZ
960,SZ002486,嘉麟杰,https://hq.gucheng.com/SZ002486/,002486,SZ
961,SZ002487,大金重工,https://hq.gucheng.com/SZ002487/,002487,SZ
962,SZ002488,金固股份,https://hq.gucheng.com/SZ002488/,002488,SZ
963,SZ002489,浙江永强,https://hq.gucheng.com/SZ002489/,002489,SZ
964,SZ002490,山东墨龙,https://hq.gucheng.com/SZ002490/,002490,SZ
965,SZ002491,通鼎互联,https://hq.gucheng.com/SZ002491/,002491,SZ
966,SZ002492,恒基达鑫,https://hq.gucheng.com/SZ002492/,002492,SZ
967,SZ002493,荣盛石化,https://hq.gucheng.com/SZ002493/,002493,SZ
968,SZ002494,华斯股份,https://hq.gucheng.com/SZ002494/,002494,SZ
969,SZ002495,佳隆股份,https://hq.gucheng.com/SZ002495/,002495,SZ
970,SZ002496,辉丰股份,https://hq.gucheng.com/SZ002496/,002496,SZ
971,SZ002497,雅化集团,https://hq.gucheng.com/SZ002497/,002497,SZ
972,SZ002498,汉缆股份,https://hq.gucheng.com/SZ002498/,002498,SZ
973,SZ002499,科林环保,https://hq.gucheng.com/SZ002499/,002499,SZ
974,SZ002500,山西证券,https://hq.gucheng.com/SZ002500/,002500,SZ
975,SZ002501,利源精制,https://hq.gucheng.com/SZ002501/,002501,SZ
976,SZ002502,骅威文化,https://hq.gucheng.com/SZ002502/,002502,SZ
977,SZ002503,搜于特,https://hq.gucheng.com/SZ002503/,002503,SZ
978,SZ002504,弘高创意,https://hq.gucheng.com/SZ002504/,002504,SZ
979,SZ002505,大康农业,https://hq.gucheng.com/SZ002505/,002505,SZ
980,SZ002506,协鑫集成,https://hq.gucheng.com/SZ002506/,002506,SZ
981,SZ002507,涪陵榨菜,https://hq.gucheng.com/SZ002507/,002507,SZ
982,SZ002508,老板电器,https://hq.gucheng.com/SZ002508/,002508,SZ
983,SZ002509,天广中茂,https://hq.gucheng.com/SZ002509/,002509,SZ
984,SZ002510,天汽模,https://hq.gucheng.com/SZ002510/,002510,SZ
985,SZ002511,中顺洁柔,https://hq.gucheng.com/SZ002511/,002511,SZ
986,SZ002512,达华智能,https://hq.gucheng.com/SZ002512/,002512,SZ
987,SZ002513,蓝丰生化,https://hq.gucheng.com/SZ002513/,002513,SZ
988,SZ002514,宝馨科技,https://hq.gucheng.com/SZ002514/,002514,SZ
989,SZ002515,金字火腿,https://hq.gucheng.com/SZ002515/,002515,SZ
990,SZ002516,旷达科技,https://hq.gucheng.com/SZ002516/,002516,SZ
991,SZ002517,恺英网络,https://hq.gucheng.com/SZ002517/,002517,SZ
992,SZ002518,科士达,https://hq.gucheng.com/SZ002518/,002518,SZ
993,SZ002519,银河电子,https://hq.gucheng.com/SZ002519/,002519,SZ
994,SZ002520,日发精机,https://hq.gucheng.com/SZ002520/,002520,SZ
995,SZ002521,齐峰新材,https://hq.gucheng.com/SZ002521/,002521,SZ
996,SZ002522,浙江众成,https://hq.gucheng.com/SZ002522/,002522,SZ
997,SZ002523,天桥起重,https://hq.gucheng.com/SZ002523/,002523,SZ
998,SZ002524,光正集团,https://hq.gucheng.com/SZ002524/,002524,SZ
999,SZ002526,山东矿机,https://hq.gucheng.com/SZ002526/,002526,SZ
1000,SZ002527,新时达,https://hq.gucheng.com/SZ002527/,002527,SZ
1001,SZ002528,英飞拓,https://hq.gucheng.com/SZ002528/,002528,SZ
1002,SZ002529,海源机械,https://hq.gucheng.com/SZ002529/,002529,SZ
1003,SZ002530,金财互联,https://hq.gucheng.com/SZ002530/,002530,SZ
1004,SZ002531,天顺风能,https://hq.gucheng.com/SZ002531/,002531,SZ
1005,SZ002532,新界泵业,https://hq.gucheng.com/SZ002532/,002532,SZ
1006,SZ002533,金杯电工,https://hq.gucheng.com/SZ002533/,002533,SZ
1007,SZ002534,杭锅股份,https://hq.gucheng.com/SZ002534/,002534,SZ
1008,SZ002535,林州重机,https://hq.gucheng.com/SZ002535/,002535,SZ
1009,SZ002536,西泵股份,https://hq.gucheng.com/SZ002536/,002536,SZ
1010,SZ002537,海联金汇,https://hq.gucheng.com/SZ002537/,002537,SZ
1011,SZ002538,司尔特,https://hq.gucheng.com/SZ002538/,002538,SZ
1012,SZ002539,云图控股,https://hq.gucheng.com/SZ002539/,002539,SZ
1013,SZ002540,亚太科技,https://hq.gucheng.com/SZ002540/,002540,SZ
1014,SZ002541,鸿路钢构,https://hq.gucheng.com/SZ002541/,002541,SZ
1015,SZ002542,中化岩土,https://hq.gucheng.com/SZ002542/,002542,SZ
1016,SZ002543,万和电气,https://hq.gucheng.com/SZ002543/,002543,SZ
1017,SZ002544,杰赛科技,https://hq.gucheng.com/SZ002544/,002544,SZ
1018,SZ002545,东方铁塔,https://hq.gucheng.com/SZ002545/,002545,SZ
1019,SZ002546,新联电子,https://hq.gucheng.com/SZ002546/,002546,SZ
1020,SZ002547,春兴精工,https://hq.gucheng.com/SZ002547/,002547,SZ
1021,SZ002548,金新农,https://hq.gucheng.com/SZ002548/,002548,SZ
1022,SZ002549,凯美特气,https://hq.gucheng.com/SZ002549/,002549,SZ
1023,SZ002550,千红制药,https://hq.gucheng.com/SZ002550/,002550,SZ
1024,SZ002551,尚荣医疗,https://hq.gucheng.com/SZ002551/,002551,SZ
1025,SZ002552,*ST宝鼎,https://hq.gucheng.com/SZ002552/,002552,SZ
1026,SZ002553,南方轴承,https://hq.gucheng.com/SZ002553/,002553,SZ
1027,SZ002554,惠博普,https://hq.gucheng.com/SZ002554/,002554,SZ
1028,SZ002555,三七互娱,https://hq.gucheng.com/SZ002555/,002555,SZ
1029,SZ002556,辉隆股份,https://hq.gucheng.com/SZ002556/,002556,SZ
1030,SZ002557,洽洽食品,https://hq.gucheng.com/SZ002557/,002557,SZ
1031,SZ002558,巨人网络,https://hq.gucheng.com/SZ002558/,002558,SZ
1032,SZ002559,亚威股份,https://hq.gucheng.com/SZ002559/,002559,SZ
1033,SZ002560,通达股份,https://hq.gucheng.com/SZ002560/,002560,SZ
1034,SZ002561,徐家汇,https://hq.gucheng.com/SZ002561/,002561,SZ
1035,SZ002562,兄弟科技,https://hq.gucheng.com/SZ002562/,002562,SZ
1036,SZ002563,森马服饰,https://hq.gucheng.com/SZ002563/,002563,SZ
1037,SZ002564,天沃科技,https://hq.gucheng.com/SZ002564/,002564,SZ
1038,SZ002565,顺灏股份,https://hq.gucheng.com/SZ002565/,002565,SZ
1039,SZ002566,益盛药业,https://hq.gucheng.com/SZ002566/,002566,SZ
1040,SZ002567,唐人神,https://hq.gucheng.com/SZ002567/,002567,SZ
1041,SZ002568,百润股份,https://hq.gucheng.com/SZ002568/,002568,SZ
1042,SZ002569,步森股份,https://hq.gucheng.com/SZ002569/,002569,SZ
1043,SZ002570,*ST因美,https://hq.gucheng.com/SZ002570/,002570,SZ
1044,SZ002571,德力股份,https://hq.gucheng.com/SZ002571/,002571,SZ
1045,SZ002572,索菲亚,https://hq.gucheng.com/SZ002572/,002572,SZ
1046,SZ002573,清新环境,https://hq.gucheng.com/SZ002573/,002573,SZ
1047,SZ002574,明牌珠宝,https://hq.gucheng.com/SZ002574/,002574,SZ
1048,SZ002575,群兴玩具,https://hq.gucheng.com/SZ002575/,002575,SZ
1049,SZ002576,通达动力,https://hq.gucheng.com/SZ002576/,002576,SZ
1050,SZ002577,雷柏科技,https://hq.gucheng.com/SZ002577/,002577,SZ
1051,SZ002578,闽发铝业,https://hq.gucheng.com/SZ002578/,002578,SZ
1052,SZ002579,中京电子,https://hq.gucheng.com/SZ002579/,002579,SZ
1053,SZ002580,圣阳股份,https://hq.gucheng.com/SZ002580/,002580,SZ
1054,SZ002581,未名医药,https://hq.gucheng.com/SZ002581/,002581,SZ
1055,SZ002582,好想你,https://hq.gucheng.com/SZ002582/,002582,SZ
1056,SZ002583,海能达,https://hq.gucheng.com/SZ002583/,002583,SZ
1057,SZ002584,西陇科学,https://hq.gucheng.com/SZ002584/,002584,SZ
1058,SZ002585,双星新材,https://hq.gucheng.com/SZ002585/,002585,SZ
1059,SZ002586,围海股份,https://hq.gucheng.com/SZ002586/,002586,SZ
1060,SZ002587,奥拓电子,https://hq.gucheng.com/SZ002587/,002587,SZ
1061,SZ002588,史丹利,https://hq.gucheng.com/SZ002588/,002588,SZ
1062,SZ002589,瑞康医药,https://hq.gucheng.com/SZ002589/,002589,SZ
1063,SZ002590,万安科技,https://hq.gucheng.com/SZ002590/,002590,SZ
1064,SZ002591,恒大高新,https://hq.gucheng.com/SZ002591/,002591,SZ
1065,SZ002592,八菱科技,https://hq.gucheng.com/SZ002592/,002592,SZ
1066,SZ002593,日上集团,https://hq.gucheng.com/SZ002593/,002593,SZ
1067,SZ002594,比亚迪,https://hq.gucheng.com/SZ002594/,002594,SZ
1068,SZ002595,豪迈科技,https://hq.gucheng.com/SZ002595/,002595,SZ
1069,SZ002596,海南瑞泽,https://hq.gucheng.com/SZ002596/,002596,SZ
1070,SZ002597,金禾实业,https://hq.gucheng.com/SZ002597/,002597,SZ
1071,SZ002598,山东章鼓,https://hq.gucheng.com/SZ002598/,002598,SZ
1072,SZ002599,盛通股份,https://hq.gucheng.com/SZ002599/,002599,SZ
1073,SZ002600,领益智造,https://hq.gucheng.com/SZ002600/,002600,SZ
1074,SZ002601,龙蟒佰利,https://hq.gucheng.com/SZ002601/,002601,SZ
1075,SZ002602,世纪华通,https://hq.gucheng.com/SZ002602/,002602,SZ
1076,SZ002603,以岭药业,https://hq.gucheng.com/SZ002603/,002603,SZ
1077,SZ002604,*ST龙力,https://hq.gucheng.com/SZ002604/,002604,SZ
1078,SZ002605,姚记扑克,https://hq.gucheng.com/SZ002605/,002605,SZ
1079,SZ002606,大连电瓷,https://hq.gucheng.com/SZ002606/,002606,SZ
1080,SZ002607,亚夏汽车,https://hq.gucheng.com/SZ002607/,002607,SZ
1081,SZ002608,江苏国信,https://hq.gucheng.com/SZ002608/,002608,SZ
1082,SZ002609,捷顺科技,https://hq.gucheng.com/SZ002609/,002609,SZ
1083,SZ002610,爱康科技,https://hq.gucheng.com/SZ002610/,002610,SZ
1084,SZ002611,东方精工,https://hq.gucheng.com/SZ002611/,002611,SZ
1085,SZ002612,朗姿股份,https://hq.gucheng.com/SZ002612/,002612,SZ
1086,SZ002613,北玻股份,https://hq.gucheng.com/SZ002613/,002613,SZ
1087,SZ002614,奥佳华,https://hq.gucheng.com/SZ002614/,002614,SZ
1088,SZ002615,哈尔斯,https://hq.gucheng.com/SZ002615/,002615,SZ
1089,SZ002616,长青集团,https://hq.gucheng.com/SZ002616/,002616,SZ
1090,SZ002617,露笑科技,https://hq.gucheng.com/SZ002617/,002617,SZ
1091,SZ002618,丹邦科技,https://hq.gucheng.com/SZ002618/,002618,SZ
1092,SZ002619,艾格拉斯,https://hq.gucheng.com/SZ002619/,002619,SZ
1093,SZ002620,瑞和股份,https://hq.gucheng.com/SZ002620/,002620,SZ
1094,SZ002621,三垒股份,https://hq.gucheng.com/SZ002621/,002621,SZ
1095,SZ002622,融钰集团,https://hq.gucheng.com/SZ002622/,002622,SZ
1096,SZ002623,亚玛顿,https://hq.gucheng.com/SZ002623/,002623,SZ
1097,SZ002624,完美世界,https://hq.gucheng.com/SZ002624/,002624,SZ
1098,SZ002625,光启技术,https://hq.gucheng.com/SZ002625/,002625,SZ
1099,SZ002626,金达威,https://hq.gucheng.com/SZ002626/,002626,SZ
1100,SZ002627,宜昌交运,https://hq.gucheng.com/SZ002627/,002627,SZ
1101,SZ002628,成都路桥,https://hq.gucheng.com/SZ002628/,002628,SZ
1102,SZ002629,仁智股份,https://hq.gucheng.com/SZ002629/,002629,SZ
1103,SZ002630,华西能源,https://hq.gucheng.com/SZ002630/,002630,SZ
1104,SZ002631,德尔未来,https://hq.gucheng.com/SZ002631/,002631,SZ
1105,SZ002632,道明光学,https://hq.gucheng.com/SZ002632/,002632,SZ
1106,SZ002633,申科股份,https://hq.gucheng.com/SZ002633/,002633,SZ
1107,SZ002634,棒杰股份,https://hq.gucheng.com/SZ002634/,002634,SZ
1108,SZ002635,安洁科技,https://hq.gucheng.com/SZ002635/,002635,SZ
1109,SZ002636,金安国纪,https://hq.gucheng.com/SZ002636/,002636,SZ
1110,SZ002637,赞宇科技,https://hq.gucheng.com/SZ002637/,002637,SZ
1111,SZ002638,勤上股份,https://hq.gucheng.com/SZ002638/,002638,SZ
1112,SZ002639,雪人股份,https://hq.gucheng.com/SZ002639/,002639,SZ
1113,SZ002640,跨境通,https://hq.gucheng.com/SZ002640/,002640,SZ
1114,SZ002641,永高股份,https://hq.gucheng.com/SZ002641/,002641,SZ
1115,SZ002642,荣之联,https://hq.gucheng.com/SZ002642/,002642,SZ
1116,SZ002643,万润股份,https://hq.gucheng.com/SZ002643/,002643,SZ
1117,SZ002644,佛慈制药,https://hq.gucheng.com/SZ002644/,002644,SZ
1118,SZ002645,华宏科技,https://hq.gucheng.com/SZ002645/,002645,SZ
1119,SZ002646,青青稞酒,https://hq.gucheng.com/SZ002646/,002646,SZ
1120,SZ002647,民盛金科,https://hq.gucheng.com/SZ002647/,002647,SZ
1121,SZ002648,卫星石化,https://hq.gucheng.com/SZ002648/,002648,SZ
1122,SZ002649,博彦科技,https://hq.gucheng.com/SZ002649/,002649,SZ
1123,SZ002650,加加食品,https://hq.gucheng.com/SZ002650/,002650,SZ
1124,SZ002651,利君股份,https://hq.gucheng.com/SZ002651/,002651,SZ
1125,SZ002652,扬子新材,https://hq.gucheng.com/SZ002652/,002652,SZ
1126,SZ002653,海思科,https://hq.gucheng.com/SZ002653/,002653,SZ
1127,SZ002654,万润科技,https://hq.gucheng.com/SZ002654/,002654,SZ
1128,SZ002655,共达电声,https://hq.gucheng.com/SZ002655/,002655,SZ
1129,SZ002656,摩登大道,https://hq.gucheng.com/SZ002656/,002656,SZ
1130,SZ002657,中科金财,https://hq.gucheng.com/SZ002657/,002657,SZ
1131,SZ002658,雪迪龙,https://hq.gucheng.com/SZ002658/,002658,SZ
1132,SZ002659,凯文教育,https://hq.gucheng.com/SZ002659/,002659,SZ
1133,SZ002660,茂硕电源,https://hq.gucheng.com/SZ002660/,002660,SZ
1134,SZ002661,克明面业,https://hq.gucheng.com/SZ002661/,002661,SZ
1135,SZ002662,京威股份,https://hq.gucheng.com/SZ002662/,002662,SZ
1136,SZ002663,普邦股份,https://hq.gucheng.com/SZ002663/,002663,SZ
1137,SZ002664,长鹰信质,https://hq.gucheng.com/SZ002664/,002664,SZ
1138,SZ002665,首航节能,https://hq.gucheng.com/SZ002665/,002665,SZ
1139,SZ002666,德联集团,https://hq.gucheng.com/SZ002666/,002666,SZ
1140,SZ002667,鞍重股份,https://hq.gucheng.com/SZ002667/,002667,SZ
1141,SZ002668,奥马电器,https://hq.gucheng.com/SZ002668/,002668,SZ
1142,SZ002669,康达新材,https://hq.gucheng.com/SZ002669/,002669,SZ
1143,SZ002670,国盛金控,https://hq.gucheng.com/SZ002670/,002670,SZ
1144,SZ002671,龙泉股份,https://hq.gucheng.com/SZ002671/,002671,SZ
1145,SZ002672,东江环保,https://hq.gucheng.com/SZ002672/,002672,SZ
1146,SZ002673,西部证券,https://hq.gucheng.com/SZ002673/,002673,SZ
1147,SZ002674,兴业科技,https://hq.gucheng.com/SZ002674/,002674,SZ
1148,SZ002675,东诚药业,https://hq.gucheng.com/SZ002675/,002675,SZ
1149,SZ002676,顺威股份,https://hq.gucheng.com/SZ002676/,002676,SZ
1150,SZ002677,浙江美大,https://hq.gucheng.com/SZ002677/,002677,SZ
1151,SZ002678,珠江钢琴,https://hq.gucheng.com/SZ002678/,002678,SZ
1152,SZ002679,福建金森,https://hq.gucheng.com/SZ002679/,002679,SZ
1153,SZ002680,长生生物,https://hq.gucheng.com/SZ002680/,002680,SZ
1154,SZ002681,奋达科技,https://hq.gucheng.com/SZ002681/,002681,SZ
1155,SZ002682,龙洲股份,https://hq.gucheng.com/SZ002682/,002682,SZ
1156,SZ002683,宏大爆破,https://hq.gucheng.com/SZ002683/,002683,SZ
1157,SZ002684,猛狮科技,https://hq.gucheng.com/SZ002684/,002684,SZ
1158,SZ002685,华东重机,https://hq.gucheng.com/SZ002685/,002685,SZ
1159,SZ002686,亿利达,https://hq.gucheng.com/SZ002686/,002686,SZ
1160,SZ002687,乔治白,https://hq.gucheng.com/SZ002687/,002687,SZ
1161,SZ002688,金河生物,https://hq.gucheng.com/SZ002688/,002688,SZ
